problem_id,split,language,difficulty,difficulty_source,membership
powershell/2,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/3,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/4,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/5,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/6,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/7,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/8,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/9,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/10,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/11,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/12,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/13,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/14,test_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/15,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/16,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/17,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/18,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/19,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/20,test_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/21,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/22,test_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/23,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/24,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/25,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/26,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/27,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/28,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/29,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/30,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/31,test_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/32,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/33,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/34,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/35,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/36,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/37,train_problems,powershell,hard,level_propagated,gen+expl+compl
powershell/38,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/39,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/40,train_problems,powershell,middle,level_propagated,gen+expl+compl
powershell/41,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/42,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/43,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/44,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/45,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/46,test_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/47,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/48,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/49,train_problems,powershell,easy,level_propagated,gen+expl+compl
powershell/50,train_problems,powershell,easy,level_propagated,gen+expl+compl
python/1,test_problems,python,easy,level_propagated,gen+expl+compl
python/2,test_problems,python,hard,level_propagated,gen+expl+compl
python/3,train_problems,python,easy,level_propagated,gen+expl+compl
python/4,train_problems,python,easy,level_propagated,gen+expl+compl
python/5,train_problems,python,easy,level_propagated,gen+expl+compl
python/6,train_problems,python,easy,level_propagated,gen+expl+compl
python/7,train_problems,python,easy,level_propagated,gen+expl+compl
python/8,train_problems,python,hard,level_propagated,gen+expl+compl
python/9,test_problems,python,middle,level_propagated,gen+expl+compl
python/10,test_problems,python,easy,level_propagated,gen+expl+compl
python/11,train_problems,python,easy,level_propagated,gen+expl+compl
python/12,train_problems,python,middle,level_propagated,gen+expl+compl
python/13,train_problems,python,easy,level_propagated,gen+expl+compl
python/14,train_problems,python,middle,level_propagated,gen+expl+compl
python/15,test_problems,python,hard,level_propagated,gen+expl+compl
python/16,train_problems,python,easy,level_propagated,gen+expl+compl
python/17,train_problems,python,easy,level_propagated,gen+expl+compl
python/18,train_problems,python,easy,level_propagated,gen+expl+compl
python/19,train_problems,python,middle,level_propagated,gen+expl+compl
python/20,train_problems,python,hard,level_propagated,gen+expl+compl
python/21,test_problems,python,middle,level_propagated,gen+expl+compl
python/22,train_problems,python,hard,level_propagated,gen+expl+compl
python/23,train_problems,python,easy,level_propagated,gen+expl+compl
python/24,train_problems,python,easy,level_propagated,gen+expl+compl
python/25,train_problems,python,easy,level_propagated,gen+expl+compl
python/26,train_problems,python,easy,level_propagated,gen+expl+compl
python/27,train_problems,python,hard,level_propagated,gen+expl+compl
python/28,train_problems,python,hard,level_propagated,gen+expl+compl
python/29,train_problems,python,easy,level_propagated,gen+expl+compl
python/30,train_problems,python,easy,level_propagated,gen+expl+compl
python/31,train_problems,python,hard,level_propagated,gen+expl+compl
python/32,train_problems,python,hard,level_propagated,gen+expl+compl
python/33,train_problems,python,middle,level_propagated,gen+expl+compl
python/34,train_problems,python,easy,level_propagated,gen+expl+compl
python/35,test_problems,python,easy,level_propagated,gen+expl+compl
python/36,test_problems,python,easy,level_propagated,gen+expl+compl
python/37,test_problems,python,easy,level_propagated,gen+expl+compl
python/38,train_problems,python,easy,level_propagated,gen+expl+compl
python/39,train_problems,python,easy,level_propagated,gen+expl+compl
python/40,train_problems,python,hard,level_propagated,gen+expl+compl
python/41,train_problems,python,easy,level_propagated,gen+expl+compl
python/42,train_problems,python,easy,level_propagated,gen+expl+compl
python/43,train_problems,python,middle,level_propagated,gen+expl+compl
python/44,train_problems,python,middle,level_propagated,gen+expl+compl
python/45,train_problems,python,middle,level_propagated,gen+expl+compl
python/46,train_problems,python,middle,level_propagated,gen+expl+compl
python/47,train_problems,python,easy,level_propagated,gen+expl+compl
python/48,test_problems,python,easy,level_propagated,gen+expl+compl
python/49,train_problems,python,easy,level_propagated,gen+expl+compl
python/50,train_problems,python,easy,level_propagated,gen+expl+compl
r/1,train_problems,r,easy,level_propagated,gen+expl+compl
r/2,train_problems,r,easy,level_propagated,gen+expl+compl
r/3,train_problems,r,easy,level_propagated,gen+expl+compl
r/4,train_problems,r,hard,level_propagated,gen+expl+compl
r/5,test_problems,r,hard,level_propagated,gen+expl+compl
r/6,train_problems,r,middle,level_propagated,gen+expl+compl
r/7,train_problems,r,easy,level_propagated,gen+expl+compl
r/8,train_problems,r,middle,level_propagated,gen+expl+compl
r/9,train_problems,r,middle,level_propagated,gen+expl+compl
r/10,train_problems,r,middle,level_propagated,gen+expl+compl
r/11,train_problems,r,easy,level_propagated,gen+expl+compl
r/12,train_problems,r,easy,level_propagated,gen+expl+compl
r/13,train_problems,r,easy,level_propagated,gen+expl+compl
r/14,train_problems,r,easy,level_propagated,gen+expl+compl
r/15,train_problems,r,easy,level_propagated,gen+expl+compl
r/16,test_problems,r,hard,level_propagated,gen+expl+compl
r/17,train_problems,r,easy,level_propagated,gen+expl+compl
r/18,train_problems,r,easy,level_propagated,gen+expl+compl
r/19,test_problems,r,easy,level_propagated,gen+expl+compl
r/20,train_problems,r,middle,level_propagated,gen+expl+compl
r/21,train_problems,r,hard,level_propagated,gen+expl+compl
r/22,train_problems,r,hard,level_propagated,gen+expl+compl
r/23,train_problems,r,easy,level_propagated,gen+expl+compl
r/24,train_problems,r,easy,level_propagated,gen+expl+compl
r/25,train_problems,r,hard,level_propagated,gen+expl+compl
r/26,test_problems,r,easy,level_propagated,gen+expl+compl
r/27,train_problems,r,hard,level_propagated,gen+expl+compl
r/28,test_problems,r,easy,level_propagated,gen+expl+compl
r/29,train_problems,r,hard,level_propagated,gen+expl+compl
r/30,test_problems,r,easy,level_propagated,gen+expl+compl
r/31,train_problems,r,middle,level_propagated,gen+expl+compl
r/32,train_problems,r,hard,level_propagated,gen+expl+compl
r/33,train_problems,r,easy,level_propagated,gen+expl+compl
r/34,train_problems,r,middle,level_propagated,gen+expl+compl
r/35,test_problems,r,easy,level_propagated,gen+expl+compl
r/36,train_problems,r,easy,level_propagated,gen+expl+compl
r/37,train_problems,r,easy,level_propagated,gen+expl+compl
r/38,train_problems,r,easy,level_propagated,gen+expl+compl
r/39,test_problems,r,middle,level_propagated,gen+expl+compl
r/40,train_problems,r,easy,level_propagated,gen+expl+compl
r/41,test_problems,r,middle,level_propagated,gen+expl+compl
r/42,train_problems,r,easy,level_propagated,gen+expl+compl
r/43,test_problems,r,easy,level_propagated,gen+expl+compl
r/44,train_problems,r,easy,level_propagated,gen+expl+compl
r/45,train_problems,r,hard,level_propagated,gen+expl+compl
r/46,train_problems,r,easy,level_propagated,gen+expl+compl
r/47,train_problems,r,easy,level_propagated,gen+expl+compl
r/48,train_problems,r,easy,level_propagated,gen+expl+compl
r/49,train_problems,r,easy,level_propagated,gen+expl+compl
r/50,train_problems,r,middle,level_propagated,gen+expl+compl
racket/1,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/2,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/3,test_problems,racket,middle,level_propagated,gen+expl+compl
racket/4,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/5,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/6,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/7,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/8,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/9,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/10,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/11,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/12,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/13,test_problems,racket,middle,level_propagated,gen+expl+compl
racket/14,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/15,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/16,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/17,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/18,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/19,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/20,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/21,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/22,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/23,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/24,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/25,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/26,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/27,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/28,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/29,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/30,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/31,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/32,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/33,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/34,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/35,test_problems,racket,hard,level_propagated,gen+expl+compl
racket/36,train_problems,racket,middle,level_propagated,gen+expl+compl
racket/37,test_problems,racket,hard,level_propagated,gen+expl+compl
racket/38,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/39,train_problems,racket,hard,level_propagated,gen+expl+compl
racket/40,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/41,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/42,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/43,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/44,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/45,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/46,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/47,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/48,test_problems,racket,easy,level_propagated,gen+expl+compl
racket/49,train_problems,racket,easy,level_propagated,gen+expl+compl
racket/50,train_problems,racket,easy,level_propagated,gen+expl+compl
ruby/1,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/2,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/3,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/4,test_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/5,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/6,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/7,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/8,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/9,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/10,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/11,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/12,test_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/13,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/14,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/15,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/16,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/17,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/18,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/19,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/20,test_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/21,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/22,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/23,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/24,test_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/25,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/26,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/27,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/28,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/29,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/30,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/31,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/32,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/33,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/34,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/35,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/36,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/37,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/38,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/39,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/40,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/41,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/42,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/43,train_problems,ruby,hard,level_propagated,gen+expl+compl
ruby/44,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/45,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/46,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/47,test_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/48,train_problems,ruby,easy,level_propagated,gen+expl+compl
ruby/49,train_problems,ruby,middle,level_propagated,gen+expl+compl
ruby/50,train_problems,ruby,easy,level_propagated,gen+expl+compl
rust/1,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/2,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/3,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/4,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/5,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/6,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/7,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/8,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/9,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/10,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/11,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/12,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/13,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/14,test_problems,rust,hard,level_propagated,gen+expl+compl
rust/15,test_problems,rust,hard,level_propagated,gen+expl+compl
rust/16,test_problems,rust,hard,level_propagated,gen+expl+compl
rust/17,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/18,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/19,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/20,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/21,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/22,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/23,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/24,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/25,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/26,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/27,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/28,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/29,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/30,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/31,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/32,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/33,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/34,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/35,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/36,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/37,test_problems,rust,easy,level_propagated,gen+expl+compl
rust/38,test_problems,rust,middle,level_propagated,gen+expl+compl
rust/39,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/40,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/41,test_problems,rust,middle,level_propagated,gen+expl+compl
rust/42,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/43,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/44,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/45,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/46,train_problems,rust,hard,level_propagated,gen+expl+compl
rust/47,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/48,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/49,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/50,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/51,train_problems,rust,easy,level_propagated,gen+expl+compl
rust/52,train_problems,rust,middle,level_propagated,gen+expl+compl
rust/53,train_problems,rust,easy,level_propagated,gen+expl+compl
scala/1,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/2,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/3,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/4,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/5,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/6,test_problems,scala,hard,level_propagated,gen+expl+compl
scala/7,test_problems,scala,middle,level_propagated,gen+expl+compl
scala/8,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/9,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/10,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/11,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/12,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/13,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/14,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/15,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/16,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/17,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/18,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/19,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/20,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/21,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/22,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/23,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/24,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/25,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/26,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/27,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/28,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/29,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/30,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/31,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/32,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/33,test_problems,scala,middle,level_propagated,gen+expl+compl
scala/34,test_problems,scala,easy,level_propagated,gen+expl+compl
scala/35,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/36,train_problems,scala,middle,level_propagated,gen+expl+compl
scala/37,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/38,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/39,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/40,test_problems,scala,hard,level_propagated,gen+expl+compl
scala/41,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/42,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/43,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/44,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/45,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/46,train_problems,scala,hard,level_propagated,gen+expl+compl
scala/47,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/48,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/49,train_problems,scala,easy,level_propagated,gen+expl+compl
scala/50,train_problems,scala,easy,level_propagated,gen+expl+compl
scheme/1,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/2,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/3,test_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/4,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/5,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/6,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/7,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/8,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/9,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/10,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/11,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/12,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/13,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/14,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/15,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/16,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/17,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/18,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/19,test_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/20,test_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/21,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/22,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/23,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/24,test_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/25,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/26,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/27,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/28,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/29,train_problems,scheme,middle,level_propagated,gen+expl+compl
scheme/30,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/31,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/32,train_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/33,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/34,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/35,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/36,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/37,test_problems,scheme,hard,level_propagated,gen+expl+compl
scheme/38,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/39,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/40,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/41,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/42,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/43,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/44,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/45,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/46,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/47,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/48,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/49,train_problems,scheme,easy,level_propagated,gen+expl+compl
scheme/50,train_problems,scheme,easy,level_propagated,gen+expl+compl
shell/1,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/2,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/3,test_problems,shell,easy,level_propagated,gen+expl+compl
shell/4,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/5,test_problems,shell,easy,level_propagated,gen+expl+compl
shell/6,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/7,test_problems,shell,hard,level_propagated,gen+expl+compl
shell/8,test_problems,shell,middle,level_propagated,gen+expl+compl
shell/9,test_problems,shell,easy,level_propagated,gen+expl+compl
shell/10,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/11,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/12,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/13,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/14,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/15,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/16,test_problems,shell,middle,level_propagated,gen+expl+compl
shell/17,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/18,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/19,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/20,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/21,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/22,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/23,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/24,test_problems,shell,hard,level_propagated,gen+expl+compl
shell/25,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/26,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/27,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/28,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/29,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/30,train_problems,shell,middle,level_propagated,gen+expl+compl
shell/31,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/32,test_problems,shell,easy,level_propagated,gen+expl+compl
shell/33,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/34,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/35,test_problems,shell,easy,level_propagated,gen+expl+compl
shell/36,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/37,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/38,train_problems,shell,hard,level_propagated,gen+expl+compl
shell/39,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/40,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/41,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/42,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/43,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/44,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/45,test_problems,shell,easy,level_propagated,gen+expl+compl
